X,usrindex,grp1.var1,grp1.var2,grp1.var3,grp2.var1,grp2.var2,grp2.var3,grp2.var4,grp3.var1,grp3.var2,grp3.var3,grp3.var4,grp3.var5,grp3.var6,grp4.var1,grp4.var2,grp4.var3,grp5.var1,grp5.var2,grp5.var3,grp5.var4,grp6.var1,grp6.var2,grp6.var3,grp7.var1,grp7.var2,grp7.var3,grp7.var4,grp8.var1,grp8.var2,grp8.var3,grp8.var4,grp8.var5,grp8.var6,grp8.var7,grp9.var1,grp9.var2,grp9.var3,grp9.var4,grp9.var5,grp9.var6
1/1/92,0,-0.158240855,0.769669327,3,-0.078431373,2.13025,0.04494382,2,-0.1663,-0.3744,0.004070556,52.66666667,32.94,8,0.206766917,-0.107936508,603,1.124716553,47.05,-0.090909091,4,87.2875,1.2,7.5,0.054098657,5,-0.347358274,0.99724595,0.061170213,0.002842524,1.054393305,6.5,448.8,-0.007378992,42,6,0.884161906,1.063414634,0.8085,0.351274788,3.04
2/1/92,0,-0.172064777,0.769669327,3,-0.064047363,2.11525,0.033333333,1.5,0.2434,0.0158,0.006784261,58.66666667,32.94,8,0.313618677,-0.143312102,624.3333333,1.325,50,0.078431373,5,87.05,1.2,8.3,0.043673975,6,-0.333004701,1,0.041850869,-0.085227273,1.058577406,6,441.85,-0.005872727,43,6,0.881244682,0.435146444,0.766,0.386363636,3.286
3/1/92,0,-0.143606293,0.769669327,3,-0.034634415,2.02725,0,1.5,0.4378,0.5547,0.00541272,66.66666667,43.03,8,0.295575896,-0.094155844,623,1.428893905,53.65,0.176470588,5,87.415,2.9,8.5,0.040813696,5,0.471675887,0.968863994,0.020772382,-0.143142145,1.026897788,6,436.1,-0.00396198,47,6,0.915035858,0.120593692,0.645,0.544500228,3.3085
4/1/92,0,-0.087546239,0.769669327,4,-0.024417314,1.79375,-0.063829787,2.5,0.256,0.3107,0.00947226,74.66666667,43.03,8,0.224238026,-0.092715232,579.6666667,1.368055556,53.6,0.254901961,5,88.9375,2.9,8.7,0.057305203,4,1.507140565,0.961015228,0.000590145,-0.104868914,1,6,426.2,-0.001440073,48,7,0.921721162,-0.026425591,0.652,0.527855711,3.598
5/1/92,0,0.008680556,0.769669327,4,-0.024553571,1.78275,-0.12371134,2.5,-0.032,-0.1041,0.01082544,81.33333333,43.03,7,0.132505176,-0.083892617,551.3333333,1.295744681,54.15,0.232026144,5,88.87,2.9,9,0.106950589,4,-1.766935868,0.959313846,-0.0409104,-0.063877897,1,6,418.45,0.001122441,46,8,0.88951015,-0.202672606,0.708,0.218406593,3.68
6/1/92,0,0.098330241,0.769669327,5,-0.019230769,1.7725,-0.126315789,2.5,0.1225,-0.0874,0.014905149,85.33333333,9.08,7,0.103319783,-0.074576271,565.3333333,1.387470998,54.65,0.238153595,5,87.5525,3.2,8.3,-0.021458198,5,-1.701319389,0.92124628,-0.076517882,-0.021040327,1.01147343,5.5,416.5,0.002945114,43,7,0.874064073,0.101167315,0.7825,0.267055819,3.5105
7/1/92,0,0.153320313,0.769669327,5,-0.01840138,1.87475,-0.172043011,2.5,0.029,0.4207,0.014864865,85.33333333,9.08,6,0.093687708,-0.078231293,592.3333333,1.268656716,53.75,0.129419192,6,85.6175,3.2,8.6,0.037721079,6,-2.737962686,0.922555575,-0.035923141,0.068141064,1.07910628,4.5,432.9,0.003949138,50,7,0.858367451,0.048463357,0.868,0.037735849,3.469
8/1/92,0,0.139853301,0.769669327,5,-0.037952846,1.982,-0.23655914,2.5,-0.4386,-0.7187,0.010781671,86.66666667,9.08,5,0.11820331,-0.075601375,619.6666667,1.283842795,53.65,0.261363636,6,82.9325,3.2,9.2,0.00322268,6,-3.615900613,0.855074392,-0.038189533,-0.062209302,1,4,424.9,0.004591504,47,6,0.870895424,0.5,0.958,0.045777915,3.423
9/1/92,0,0.075365049,0.769669327,5,-0.057517084,2.093,-0.233333333,2.5,-0.0078,-0.0876,0.01076716,88,13.53,4,0.133961629,-0.089347079,637.6666667,1.208037825,51.55,0.303030303,6,81.4025,3.7,10.6,0.034952563,6,-0.271640754,0.893800105,-0.059615936,-0.017667845,1.034097954,4,407.75,0.005339283,49,5,0.837926942,0.705298013,1.0295,0.067671395,3.497
10/1/92,0,0.013513514,0.784492588,4,-0.051763367,2.1235,-0.034090909,3,0.2234,0.3207,0.008042895,90.66666667,13.53,3,0.14180602,-0.08650519,635.6666667,1.268867925,50,0.466666667,5,82.38,3.7,11.1,0.008989035,5,-0.207943877,0.946830037,-0.068416396,-0.118273211,1,4,392.6,0.006270692,48,5,0.895292101,0.29,0.9665,-0.007869885,3.6975
11/1/92,0,0.007745267,0.911691542,4,-0.032036613,2.0965,0.023529412,3,0.5443,0.1851,0.008032129,90.66666667,13.53,3,0.140501319,-0.087108014,628.3333333,1.396674584,51.95,0.404166667,5,84.61,3.7,11.4,0.038521729,6,-0.271510484,0.991962191,-0.116851907,-0.185955056,1,4,367.35,0.007387806,49,5,0.914809442,1.33E-15,0.8095,0.014937993,3.6915
12/1/92,0,0.054054054,0.911691542,4,-0.031141869,2.1135,0,2,0.3823,0.4832,0.017356475,90,12.16,3,0.128122998,-0.066901408,628.3333333,1.355555556,53.9,0.291666667,5,87.98,4.3,11.4,0.06755035,7,-0.538920272,1,-0.157910537,-0.257799672,1,4,349.2,0.009065201,49,5,0.881709086,-0.183745583,0.7045,0.020731356,3.573
1/1/93,0,0.124470787,0.911691542,4,-0.031634446,2.12725,-0.012987013,2,-0.1375,0.3786,0.010652463,90.66666667,12.16,4,0.11152648,-0.053380783,620,1.454965358,55,0.208333333,5,90.82,4.3,9.9,0.034346196,7,-0.647480872,1,-0.20768342,-0.213718821,1.022861357,4,341.65,0.011027692,46,4,0.838586311,-0.08680947,0.7515,-0.020779221,3.469
2/1/93,0,0.145002145,0.911691542,3,-0.028690974,2.2095,-0.028169014,2,-0.443,0.2768,0.014666667,91.33333333,12.16,3.5,0.066054502,-0.007434944,616.6666667,1.401408451,55.5,0.146825397,5,92.415,4.3,8.5,0.070888583,7,-0.826424611,1,-0.194117647,-0.236024845,1,5,342.65,0.013328616,50,4,0.79388105,-0.210884354,0.811,-0.105885833,3.208
3/1/93,0,0.14673675,0.911691542,3,-0.042900302,2.23525,-0.173913043,2,-0.3055,-0.6492,0.010652463,93.33333333,3.62,3.5,0.023255814,-0.032258065,600.6666667,1.274122807,54.35,0.174098124,5,92.675,3.3,7.8,0.081067496,7,-1.031678987,1,-0.159707406,-0.182770664,1.037694013,5,344.7,0.014738863,50,3,0.794408545,-0.238834951,0.798,-0.151120952,3.045
4/1/93,0,0.147111111,0.911691542,3,-0.064787043,2.237,-0.2,2,0.0177,0.3379,0.013297872,93.33333333,3.62,3.5,0.008002371,-0.00729927,635.6666667,1.185682327,51.85,0.203463203,5,91.96,3.3,7.8,0.051375752,7,-0.867018898,1,-0.113327002,-0.164973102,1.032520325,5.5,350.1,0.015811371,50,3,0.821125991,-0.00110742,0.843,-0.192755156,3.06
5/1/93,0,0.075149445,0.882417582,3,-0.081560284,2.1745,-0.103448276,2,-0.1942,-0.0858,0.013280212,94.66666667,3.62,3.5,0.024984765,0.007326007,643,1.232142857,50.7,0.235209235,5,91.115,3.3,8.9,0.043676829,6,-0.798552069,0.991386454,-0.057142857,-0.16968599,1.016260163,6.5,346.5,0.0163662,49,4,0.863502317,0.090782123,0.8415,-0.156067759,3.046
6/1/93,0,-0.008814103,0.882417582,3,-0.080952381,2.153,-0.108433735,1,-0.0516,-0.0335,0.002624672,94.66666667,7.86,3.5,0.056186675,0.007326007,660,1.109677419,50.4,0.285714286,6,91.015,2.8,9.6,0.034013449,7,-0.660622513,0.973054419,-0.021033868,-0.181492537,1.013303769,6,342.1,0.017585041,49,3,0.832636586,0.051948052,0.755,-0.239492243,2.8675
7/1/93,0,-0.100903614,0.846153846,2,-0.082879613,2.15225,0,0,-0.0568,0.0297,0.009222661,95.33333333,7.86,2.5,0.066828676,0.025830258,644.6666667,1.182417582,49.9,0.273015873,5,91.89,2.8,9.8,0.021309084,7,-0.331762841,1,0.017499089,-0.205372132,1.049519586,5.5,347.75,0.019054831,48,2,0.837105377,-0.183950617,0.695,-0.202180961,2.7015
8/1/93,0,-0.116523042,0.846153846,1,-0.096,2.1575,0.086956522,0,-0.018,-0.0149,0.007884363,96,7.86,1.5,0.097251586,0.063197026,651,1.245495495,50.45,0.191111111,4,93.0025,2.8,9.6,0.045514006,7,-0.33972394,1,0.016058394,-0.154370738,1.008130081,5.5,348.05,0.020150717,49,1,0.785353899,-0.188423645,0.66,-0.213364208,2.5425
9/1/93,0,-0.113063407,0.846153846,1,-0.105429293,2.13175,0.192982456,0,0.2621,0.471,0.013175231,96,7.01,1.5,0.115167706,0.083018868,675.3333333,1.138528139,50.75,0.137971014,4,93.9375,2.3,9.1,0.016073682,7,-0.281304443,0.977544685,-0.013420384,-0.18705036,1.002217295,5.5,339.75,0.0215192,49,1,0.7758397,-0.221938776,0.6345,-0.215846104,2.3915
10/1/93,0,-0.078264239,0.846153846,2,-0.105195638,2.029,-0.058823529,0,0.4164,0.5131,0.010498688,96,7.01,2,0.134446397,0.098484848,691.6666667,1.211934156,52.1,0.182415459,4,94.305,2.3,8.1,0.062791067,7,-0.380903488,1,-0.010353445,-0.050301811,1.046563193,5.5,346.25,0.022498639,49,1,0.782326654,-0.356984479,0.595,-0.237798886,2.366
11/1/93,0,-0.039714059,0.846153846,3,-0.084942085,1.9585,-0.064102564,1,0.728,0.4709,0.01310616,96,7.01,2,0.157894737,0.118320611,733,1.327472527,53.6,0.259991217,4,94.515,2.3,8,0.025766898,7,-0.439564513,1,0.002886003,-0.058661146,1.008130081,6,347.45,0.02379687,49,2,0.870326054,-0.153649168,0.6205,-0.139519579,2.471
12/1/93,0,0.018997575,0.846153846,4,-0.060233161,1.8945,0.027027027,2,0.4514,0.6654,0.022251309,96,3.34,2,0.198182851,0.105660377,761.6666667,1.444444444,54.7,0.292929293,5,95.2375,2.6,7.5,0.03533616,7,2.514933498,1,-0.031318281,-0.044247788,1,6,332.45,0.024767859,49,3,0.911149552,-0.196159122,0.6235,0.014465875,2.675
1/1/94,0,0.104271357,0.846153846,5,-0.042875989,1.907,-0.052631579,2.5,-0.0439,0.1423,0.016971279,95.33333333,3.34,2,0.201513453,0.105263158,733.3333333,1.446469248,55.8,0.268774704,6,95.93,2.6,7.3,0.074710463,8,1.895300171,1,-0.014331781,0.049026676,1.122685185,6,343.85,0.025287293,48,3,0.917547569,-0.062027231,0.603,-0.033985962,2.675
2/1/94,0,0.169211196,0.846153846,6,-0.003403676,1.844,-0.093333333,3.5,0.5168,0.2426,0.016949153,94.66666667,3.34,2,0.156154487,0.104868914,705.6666667,1.394618834,56.25,0.244532279,6,95.7975,2.6,7.4,0.007722841,8,2.072821249,0.947998365,0.023347701,0.03030303,1.075617284,6,356.1,0.025292473,49,3,0.996747439,-0.15629742,0.588,0.135407906,2.6575
3/1/94,0,0.201550388,0.846153846,6,0.07057163,1.73175,-0.044117647,4.5,0.8522,1.3446,0.020806242,94,4.3,3,0.151035673,0.103703704,684,1.460465116,56.7,0.192084727,7,95.01,3.4,7.3,-0.028675397,7,2.164398698,0.879616779,0.00625,-0.043447293,1.036265432,6.5,341.3,0.026569653,48,4,1,-0.160655738,0.534,0.324324324,2.9425
4/1/94,0,0.165615805,0.849450549,6,0.144086022,1.62725,0,5.5,0.5348,0.4721,0.023376623,93.33333333,4.3,4,0.177006763,0.091911765,708.3333333,1.366013072,57.15,0.169230769,8,93.83,3.4,6.5,-0.036166984,6,-0.700730178,0.893032738,-0.018398268,-0.013600573,1.063271605,6.5,339.3,0.028082252,49,5,1,-0.298275862,0.4595,0.330898152,3.141
5/1/94,0,0.14516129,0.856043956,5,0.158227848,1.4935,-0.136986301,6.5,0.5066,0.7744,0.023285899,93.33333333,4.3,4,0.227705113,0.098181818,710,1.294117647,57.8,0.151946819,8,93.0625,3.4,5,-0.011455423,5,-0.055940075,0.875695274,0.012230216,0.044363636,1.108024691,6.5,351.7,0.029917462,48,6,1,-0.416036309,0.3965,0.110133843,3
6/1/94,0,0.097183657,0.892307692,5,0.141281875,1.41825,-0.105263158,7.5,0.3246,0.6295,0.016645327,94.66666667,2.88,4,0.20494186,0.145454545,668,1.345755694,58.5,0.149199566,8,91.83,4.2,4,-0.047550649,5,-0.11652148,0.858363188,0.05112782,-0.008023341,1.049382716,6,348.05,0.030581999,50,6,1,-0.366894198,0.3785,0.135283364,3.004
7/1/94,0,0.035267349,0.892307692,4,0.150241213,1.4925,-0.041666667,7.5,0.3324,0.2275,0.020539153,96,2.88,5,0.164009112,0.147482014,646.6666667,1.423503326,58.65,0.223985891,8,91.0325,4.2,3.3,-0.048483213,5,-0.134620592,0.853833823,-0.005089059,-0.03028169,1.0625,6,340.8,0.031361789,49,5,0.971448087,-0.385483871,0.376,0.052390057,2.9285
8/1/94,0,-0.013783098,0.943796394,3,0.146174863,1.51475,-0.014705882,7.5,0.4494,1.0189,0.024358974,97.33333333,2.88,6,0.12001101,0.129370629,635,1.40311804,58.25,0.302808303,8,90.42,4.2,2.2,0.017874727,5,-0.078002723,0.883398423,-0.044577045,-0.013929619,1.037808642,5,340.3,0.032298554,49,4,0.979918033,-0.336330935,0.375,-0.06962963,2.632
9/1/94,0,-0.02437276,0.943796394,3,0.117996045,1.48825,-0.015384615,8,0.4309,0.3796,0.020382166,97.33333333,6.36,7,0.097684323,0.153310105,653.6666667,1.360086768,58.5,0.390550807,8,89.26,4.3,1.3,0.037956794,5,0.008463071,0.802370117,-0.029229083,-0.032448378,1.012345679,4,332.1,0.033160032,50,3,1,-0.369140625,0.346,-0.111459969,2.671
10/1/94,0,-0.005048684,0.943796394,3,0.092105263,1.5065,1.33E-15,8,0.6581,0.9036,0.021573604,97.33333333,6.36,8,0.080815905,0.137931034,682.6666667,1.323529412,59.2,0.370709537,8,88.2775,4.3,0.7,0.047548291,4,0.16302202,0.821412818,-0.02646086,-0.05579096,1.031635802,5,331.05,0.033561603,48,4,1,-0.208845209,0.3225,-0.140781401,2.7455
11/1/94,0,-0.003972553,0.943796394,4,0.07893139,1.43525,2.89E-15,8,0.7476,0.8258,0.021491783,96.66666667,6.36,7,0.036213786,0.136518771,679.3333333,1.300211416,59.3,0.349647266,8,88.0925,4.3,-0.3,-0.006155531,4,0.195083845,0.77644192,-0.058635394,-0.038123167,1.012345679,5,330.5,0.034073517,49,3,1,-0.694300518,0.22,-0.244230107,2.4275
12/1/94,0,0.010122921,0.943796394,5,0.067028986,1.363,-0.058823529,7,0.5087,0.8986,0.022670025,96,2.28,6,-0.020616114,0.146757679,663.3333333,1.308888889,57.65,0.297619048,8,87.855,4.1,-0.8,0.033763252,4,0.291930779,0.782703418,-0.068669528,-0.00308642,1,4.5,325,0.034129155,49,2,0.989375158,-1.013477089,0.0565,-0.312399356,2.1645
1/1/95,0,0.041391941,0.943796394,6,0.044937088,1.396,-0.101449275,6,-0.0182,0.2599,0.023899371,94.66666667,2.28,5,-0.062747842,0.159863946,633.6666667,1.32079646,56.75,0.30500821,8,87.8825,4.1,-1,0.026535155,5,0.318381574,0.847444547,-0.040555353,-0.083161512,1.03250774,4.5,328.2,0.034562903,47,1,0.958891981,-0.803149606,0.035,-0.42369186,1.8605
2/1/95,0,0.058477381,0.943796394,5,0.025625745,1.4575,-0.119402985,5,-0.2887,-0.2426,0.020025031,92.66666667,2.28,5,-0.055034847,0.172881356,604.6666667,1.204255319,56.25,0.308976464,7,87.9425,4.1,-1.9,0.025026814,5,1.811791743,0.961183763,-0.013592946,-0.030846485,1.045665635,4,337.25,0.034541885,48,1,0.91082722,-0.56097561,0.1185,-0.497213376,1.4245
3/1/95,0,0.039676708,0.925204918,5,-0.006485849,1.4825,-0.09375,4,-0.3681,-0.0707,0.018726592,89.33333333,1.94,4,-0.059735066,0.161073826,600.3333333,1.104255319,53.6,0.352490421,6,86.135,3.5,-2.3,0.082171648,5,1.44252867,0.985308379,0.01919458,0.010424423,1.050309598,3.5,340.25,0.033897004,48,1,0.910194789,-0.613003096,0.1435,-0.531448763,1.2945
4/1/95,0,0.007249003,0.925204918,5,-0.047619048,1.54925,-0.109375,3,-0.4443,-0.6145,0.013664596,86.66666667,1.94,3,-0.065950537,0.171717172,598.6666667,1.180995475,51.8,0.312075145,5,84.405,3.5,-2.4,0.089679263,5,1.086692835,1,0.046810117,0.027576197,1.095975232,3.5,346.55,0.032538542,45,1,0.892360233,-0.459627329,0.1495,-0.550920707,1.2605
5/1/95,0,-0.011602611,0.920081967,5,-0.093415869,1.6535,-0.126984127,2,-0.0585,-0.2494,0.011138614,83.33333333,1.94,2,-0.090556901,0.155629139,637,1.016166282,49.1,0.265480163,4,83.05,3.5,-3,0.175692654,5,0.772233452,0.986188533,0.093620234,0.031337047,1.14628483,3.5,362,0.030140033,47,1,0.794839363,0.966101695,0.203,-0.779854148,0.839
6/1/95,0,-0.015748031,0.920081967,5,-0.128466327,1.6655,-0.0625,1,-0.1478,0.2858,0.009852217,79.33333333,12.41,1,-0.074788902,0.104761905,673.3333333,1.011627907,46.3,0.215053763,3,81.9625,2.4,-3.1,0.186121454,6,-1.055405687,1,0.128648233,0.072058824,1.128482972,3.5,367.4,0.028243728,49,0,0.784593979,-48.2,0.234,-0.702576112,0.559
7/1/95,0,-0.026028843,0.920081967,5,-0.128440367,1.693,0.016129032,0,0.1111,-0.7514,0.006142506,78.66666667,12.41,1,-0.038649706,0.078369906,721.3333333,1.133333333,48.3,0.119228336,3,81.88,2.4,-3.3,0.194804643,7,-0.991308684,1,0.127189642,0.090777052,1.1625387,2.5,370.15,0.026096621,45,0,0.812800405,2.613333333,0.2535,-0.464691047,0.742
8/1/95,0,-0.015635858,0.920081967,5,-0.101104009,1.78325,0.050847458,1,0.5807,0.936,0.011042945,80.66666667,12.41,1,-0.005898255,0.083591331,730.3333333,1.021978022,48.9,0.054712207,3,82.8225,2.4,-3,0.152834486,8,-1.058597956,1,0.090130354,0.059479554,1.102941176,2.5,366.4,0.02490008,48,1,0.794839363,0.339506173,0.244,-0.33570863,0.844
9/1/95,0,-0.012367491,0.910860656,4,-0.087833828,1.74375,0.068965517,1,0.0596,0.2067,0.012254902,85.33333333,10.38,1,0.008971872,0.066465257,714.6666667,1.225806452,47.6,-0.000794913,3,83.2525,2.7,-3.4,0.167162629,8,-1.141079924,1,0.06351551,0.108993902,1.126160991,2.5,360.4,0.023623692,48,1,0.781937769,0.336,0.192,-0.418552036,0.805
10/1/95,0,-0.009355883,0.910860656,4,-0.09939759,1.752,0.087719298,1,-0.1368,-0.3467,0.013480392,88,10.38,0,0.005016722,0.087878788,691.6666667,1.125592417,47.4,-0.01730678,4,83.7725,2.7,-3.9,0.12976239,8,-1.137403083,0.990722784,0.060584205,0.11144353,1.150154799,3,367.55,0.022993261,47,1,0.761447002,0.212643678,0.189,-0.572384937,0.641
11/1/95,0,-0.019442406,0.903688525,5,-0.08814401,1.83325,0.2,1,0.0465,-0.1009,0.015911873,88,10.38,0,0.024584237,0.099099099,679.3333333,1.122401848,46.3,-0.053342817,4,84.695,2.7,-4.1,0.134926884,8,-1.208114946,1,0.033482913,0.149390244,1.167182663,4,373.35,0.021658473,46,1,0.73395551,-0.034482759,0.2175,-0.474120083,0.3825
12/1/95,0,-0.020363636,0.903688525,6,-0.064285714,1.83625,0.116666667,1,-0.3949,0.0383,0.013414634,88,8.94,0,0.033631744,0.101190476,689.6666667,1.064965197,46.05,-0.042743982,5,84.4925,2.3,-4.5,0.130665443,8,-1.229195321,0.956856911,0.007145288,0.123839009,1.088455772,4,369.15,0.020243672,48,1,0.734995383,-0.190677966,0.2075,-0.220472441,0.3745
1/1/96,0,-0.030335861,0.903688525,5,-0.065789474,1.86675,0.047619048,1,0.0107,-1.2557,0.013431013,87.33333333,8.94,0,0.05998009,0.082111437,695.6666667,0.946351931,45.85,-0.08309486,5,85.265,2.3,-5.1,0.131587375,8,-1.182497807,0.940308745,-0.004054054,0.12143928,1.107327905,4,368.45,0.018009566,42,1,0.774892376,0.269372694,0.2675,-0.374558304,0.513
2/1/96,0,-0.051182492,0.903688525,4,-0.071751778,1.81725,0.032258065,2,0.5721,1.0922,0.013349515,89.33333333,8.94,0,0.080620549,0.026011561,730.6666667,1.064665127,45.7,-0.105392157,5,85.9275,2.3,-5.2,0.139798533,8,-2.142140387,0.990938599,0.026648446,0.116950407,1.112011791,4,374.9,0.017226721,48,2,0.847415231,0.69124424,0.3555,0.275327771,0.8005
3/1/96,0,-0.02862254,0.903688525,4,-0.029277814,1.76075,0.112903226,3,0.3187,-0.2432,0.013317191,90.66666667,28.2,1,0.128123339,0.063583815,734.6666667,1.2275,46.4,-0.210470085,5,86.2425,2.6,-4.9,0.104532777,8,-0.637596598,1,0.067013889,0.152542373,1.104519774,5,383.55,0.016984107,47,3,0.896810773,0.443113772,0.304,0.539559014,1.1285
4/1/96,0,-0.00145296,0.903688525,4,0.034113712,1.66375,0.112903226,3,0.6569,0.5063,0.015719468,93.33333333,28.2,2,0.155389141,0.057471264,742,1.191343964,48.1,-0.203632479,5,87.0575,2.6,-5,0.124969905,7,-0.027118898,1,0.020401224,0.014830508,1.008421053,4.5,375.2,0.01773987,49,3,1,0.218009479,0.249,1.966731898,1.3515
5/1/96,0,0.031799476,0.903688525,4,0.070115725,1.55575,0.03030303,4,0.7257,0.5798,0.01686747,95.33333333,28.2,3,0.16001065,0.034383954,734.3333333,1.318877551,49.2,-0.181335181,5,87.1575,2.6,-5.4,0.105307498,7,0.35879906,1,-0.059118236,-0.068197164,1,4.5,352.1,0.018815144,50,4,1,-0.013392857,0.239,5.57480315,1.593
6/1/96,0,0.018930958,0.903688525,5,0.104094379,1.595,0.029850746,5,0.3402,0.6488,0.018050542,97.33333333,4.98,4,0.134028683,0.020114943,734.3333333,1.378190255,51.35,-0.14991915,5,87.535,4,-5.3,0.088808793,7,1.648183932,0.979245961,-0.070608108,-0.059670782,1,5,343.9,0.019910195,48,5,0.979422067,0.303664921,0.235,2.139393939,1.612
7/1/96,0,0.029795158,0.903688525,5,0.123239437,1.55575,0.075757576,6,0.1329,-0.0327,0.021686747,98,4.98,5,0.103307888,0.01744186,745.6666667,1.272058824,51.65,-0.140595141,6,87.38,4,-5.9,0.006179051,6,0.541109026,0.901238779,-0.077679783,-0.10252996,1,4.5,339.75,0.021438583,50,5,0.991535318,-0.337209302,0.2385,1.802259887,1.521
8/1/96,0,0.050595238,0.91995842,5,0.094011142,1.4825,0.125,6,0.2975,0.3692,0.017964072,97.33333333,4.98,5,0.061063041,-0.022857143,772.3333333,1.293838863,50.65,-0.187892438,5,86.965,4,-6.7,0.018050372,5,0.284321065,0.917764811,-0.1078203,-0.064561404,1,5,335.05,0.021774793,49,5,1,-0.40599455,0.223,0.553271028,1.575
9/1/96,0,0.048618785,0.91995842,6,0.052949062,1.52975,-0.014492754,6.5,0.2348,0.4065,0.01911589,94.66666667,6.82,5,0.022590723,-0.065155807,788.6666667,1.249427918,51.35,-0.221557682,6,87.005,4.1,-7,0.064771495,5,0.420758687,0.933132855,-0.1200781,-0.057731959,1.028507127,6,338.05,0.021911109,48,6,0.96543281,0.020746888,0.232,0.407750632,1.6665
10/1/96,0,0.042197163,0.91995842,7,0.010996119,1.54025,-0.014492754,5.5,0.3268,0.0132,0.017857143,92.66666667,6.82,6,-0.010458759,-0.086350975,772,1.335858586,50.8,-0.256766917,7,86.9075,4.1,-7.5,0.078114252,5,-0.081375894,0.957612208,-0.091302899,-0.087483176,1.017254314,5,340.7,0.021879684,49,5,0.913005905,0.058365759,0.259,-0.215039578,1.4305
11/1/96,0,0.052936911,0.929313929,7,-0.040076336,1.58775,-1.33E-15,4.5,0.4277,0.6367,0.016587678,91.33333333,6.82,6,-0.02093625,-0.098360656,753.6666667,1.345153664,51.75,-0.213837624,6,87.4125,4.1,-7.8,0.131366571,5,-0.366979837,1,-0.040113596,-0.106100796,1.011252813,4,337.75,0.022489869,49,4,0.870517068,-0.040723982,0.242,-0.449700599,1.0545
12/1/96,0,0.065938069,0.929313929,7,-0.062853551,1.6465,-1.33E-15,3.5,1.0515,0.1208,0.016548463,94,7.81,6,-0.021301498,-0.12972973,765.3333333,1.38963964,54.1,-0.172414622,5,87.8525,4.5,-7.4,0.104543489,6,-0.998172708,0.984656149,0.003998546,-0.026170799,1.060765191,5,345.15,0.023260405,49,3,0.924384272,-0.164658635,0.21,-0.197554698,1.083
1/1/97,0,0.061482821,0.929313929,7,-0.045768025,1.63875,-0.042253521,3.5,1.8072,0.2723,0.02004717,96,7.81,6,-0.012679033,-0.165311653,802,1.319444444,54.5,-0.086700337,5,89.1275,4.5,-6.8,0.228470974,6,-2.564178761,1,0.013607944,-0.102941176,1.006751688,4,344.6,0.024486069,50,3,0.935330549,0.087719298,0.228,-0.094758065,1.297
2/1/97,0,0.041076487,0.96049896,7,-0.025461489,1.553,-0.125,3.5,1.2322,1.0638,0.023529412,97.33333333,7.81,6,-0.002588844,-0.152112676,812,1.394673123,53.45,-0.046296296,5,90.9925,4.5,-6.5,0.212932714,6,-3.115920888,0.996949357,-0.02536367,-0.157720345,1,3,326.7,0.024910021,50,3,0.943684286,-0.243119266,0.2065,-0.198555957,1.3395
3/1/97,0,0.043554619,0.976814516,7,-0.017823043,1.43575,-0.088235294,3.5,0.4079,0.5254,0.023446659,96.66666667,7.09,6,0.004476909,-0.217391304,820.6666667,1.347126437,53.45,0.045977011,5,92.6925,4.6,-7.3,0.101569888,7,-1.986388552,1,-0.05806213,-0.184143223,1.00393391,3.5,318.3,0.025354035,50,3,0.994238802,-0.386178862,0.158,-0.053859964,1.4565
4/1/97,0,0.05095986,0.976814516,6,0.012795905,1.47325,-0.102941176,4.5,0.2815,0.1523,0.023391813,96.66666667,7.09,6,-0.004166667,-0.211956522,792,1.367149758,53.75,0.035560345,6,94.9575,4.6,-7.9,0.136217335,7,-0.818182166,1,-0.052438577,-0.089770355,1.029110936,4,325.2,0.025430092,49,4,0.967593259,-0.466911765,0.148,0.24789916,1.533
5/1/97,0,0.048898072,0.976814516,6,0.05102717,1.457,-0.102941176,5,0.4758,0.4111,0.023310023,97.33333333,7.09,6,-0.019738352,-0.20498615,778.3333333,1.295218295,54.9,0.025459335,6,95.41,4.6,-6.9,0.120551637,7,0.771528923,1,-0.044008876,-0.074637681,1.004720692,3,325.4,0.025698165,49,3,0.959095492,-0.25,0.152,0.870511425,1.602
6/1/97,0,0.056390977,0.976814516,6,0.042924212,1.49,-0.115942029,5,0.5995,0.5235,0.025581395,98,9.2,5,-0.025753047,-0.188732394,765.6666667,1.314159292,55.5,0.0009877,5,95.605,4.3,-6.7,0.194940195,7,5.531201301,1,-0.066256336,-0.050328228,1.024390244,3,322.45,0.025768292,49,3,0.936194729,-0.4375,0.138,0.068965517,1.526
7/1/97,0,0.072572402,0.976814516,6,-0.007884363,1.6055,-0.102941176,5,0.57,0.8388,0.024277457,98,9.2,5,-0.018450185,-0.174285714,786,1.335511983,56.3,0.0947377,6,96.8125,4.3,-6.3,0.213862318,7,3.961320686,1,-0.062772134,-0.049703264,1.007867821,3,319.7,0.025633889,49,3,0.865764079,-0.552419355,0.114,-0.422420193,1.0555
8/1/97,0,0.074829932,0.974789916,6,-0.026779882,1.57025,-0.047619048,5,0.7996,0.4289,0.020689655,97.33333333,9.2,5,-0.000232992,-0.160818713,804.3333333,1.402325581,57,0.191258463,7,97.2675,4.3,-4.7,0.137389039,7,2.335200675,0.959246151,-0.000382702,-0.001500375,1.047206924,3,323.3,0.025096804,50,3,0.918296393,-0.296969697,0.1135,-0.15990991,0.9485
