Date,ACM US Equity,CX US Equity,GVA US Equity,CBI US Equity,VMC US Equity,FLR US Equity,WMT US Equity,BBY US Equity,TSN US Equity,XLP US Equity,S5CONS Index,BA US Equity,LMT US Equity,NOC US Equity,RTN US Equity,OSK US Equity,UTX US Equity,GD US Equity,S5AERO Index,PPA US Equity,XAR US Equity,ITA US Equity,DFI Index,SCTY US Equity,RUN US Equity,SPWR US Equity,REGI US Equity,XOM US Equity,CNX US Equity,SXC US Equity,WLB US Equity,HNRG US Equity,CLD US Equity,S5ENRS Index,RGR US Equity,SWHC US Equity,GILD US Equity,MRK US Equity,PFE US Equity,HCA US Equity,ANTM US Equity,CYH US Equity,AET US Equity,UNH US Equity,CI US Equity,IHF US Equity,XLV US Equity,IYH US Equity,IHE US Equity,PJP US Equity,XBI US Equity,HUM US Equity,S5HLTH Index,MSFT US Equity,AAPL US Equity,ORCL US Equity,CAT US Equity,GE US Equity,ETH US Equity,COH US Equity,BID US Equity,MOV US Equity,RACE US Equity,TIF US Equity,SPGLGUP Index,SPX Index,NDX Index,TYZ6 Comdty,SPY US Equity,IAU US Equity,MXNUSD Curncy,X US Equity,STLD US Equity,AA US Equity,LZB US Equity,WU US Equity,MGI US Equity,GEO US Equity,CXW US Equity,FCAU US Equity,F US Equity,GM US Equity,TSLA US Equity,EWW US Equity
5/26/16,32.01,6.57,41.78,36.97,119.06,52.18,70.37,31.42,64.86,52.3,541.1,128.25,238.27,212.16,128.63,45.88,99.8,141.32,762.26,36.59,55.64,123.87,3069.35,23.73,6.36,17.1,8.62,89.04,15.02,5.88,8.17,4.16,1.72,499.14,67.24,24.26,84.3,55.53,34.15,77.2,128.3,12.88,112.58,131.77,128.87,124.1,70.3,145.97,143.71,63.43,56.15,173.68,817.04,51.57,99.87,39.65,71.39,29.56,32.84,38.65,29.85,21.3,41.9,61.71,1867,2090.1,4487.96,129.19,207.21,11.76,0.05,14.72,24.46,28.45,25.7,18.96,6.33,32.55,31.76,7.09,13.31,30.53,225.12,50.52
5/27/16,32.14,6.49,41.77,37.66,117.92,52.29,70.27,31.5,64.94,52.36,541.75,128.16,238.47,212.62,128.82,45.83,100.15,141.61,762.59,36.7,55.74,124.08,3080.57,22.26,6.41,17.26,8.96,89.25,14.85,5.79,8.13,4.15,1.68,499.38,65.76,24,84.83,55.61,34.32,77.36,129.38,13.08,112.76,132.78,128.82,124.73,70.62,146.77,144.72,63.87,56.77,173.17,821.2,52,99.81,39.77,71.27,29.66,33.22,38.92,29.95,21.97,41.98,61.7,1872.66,2099.06,4512.54,129.08,208.1,11.68,0.05,14.35,24.37,27.97,26.29,19.16,6.49,32.64,31.91,6.92,13.3,30.63,223.04,50.55
5/31/16,32.11,6.36,42.68,38.06,116.55,52.57,70.3,31.64,63.65,52.02,539.07,125.11,234.64,210.89,128.28,45.75,99.97,140.37,755.2,36.58,55.56,123.38,3062.03,22.39,6.34,17.53,9.21,88.27,15.36,6.05,8.09,4.24,1.96,496.54,65.74,24.37,86.05,55.4,34.41,78.02,130.83,13.44,112.74,132.45,128.11,125.18,70.79,147.07,145.97,64.43,57.97,171.95,822.36,52.67,99.32,39.9,71.82,29.77,33.4,38.74,29.9,20.27,42.43,61.13,1868.44,2096.96,4523.89,129.06,207.7,11.72,0.05,14.44,24.41,27.73,26.38,19.14,6.49,32.63,31.86,7.17,13.34,30.52,223.23,49.88
6/1/16,32.09,6.3,43.1,38.11,116.82,51.97,70.02,31.68,64.18,52.56,543.06,125.37,236.47,212.37,129.83,46.02,99.74,139.97,757.38,36.73,55.84,124.02,3081.28,21.41,6.24,17.64,9.42,88.49,15.5,6.12,8.89,4.33,2.02,497.3,66.93,24.6,85.58,55.47,34.46,78.37,131.17,13.94,114.79,133.31,127.72,126.16,71.05,147.63,147.04,64.61,58.09,176.82,825.49,52.52,97.93,39.96,71.58,29.65,33.43,39,29.99,20.27,42.54,61.49,1863.02,2099.33,4520.07,128.92,208.13,11.69,0.05,14.04,24.39,27.82,26.61,19.15,6.52,32.66,31.76,7.04,12.97,29.49,219.56,49.8
6/2/16,32.05,6.19,42.99,37.74,115.31,52.31,70.47,31.92,62.48,52.58,543.95,125.81,236.22,212.48,130.74,46.07,100.18,138.65,758.94,36.9,56.09,124.44,3093.94,21.7,6.31,17.4,9.62,87.78,15.11,6.23,9.02,4.28,2.08,495.71,67.04,24.41,85.72,55.95,34.58,78.98,131.94,14.06,119.51,134.8,129.57,128.15,71.96,149.58,148.86,65.22,59.76,186.75,836.28,52.15,97.19,38.37,72.92,29.59,33.53,39.42,30.43,20.03,43.53,62.38,1868.58,2105.26,4531.35,129.25,208.76,11.66,0.05,14.84,24.63,27.91,26.75,19.17,6.8,32.79,32.19,7.13,13.07,29.53,218.96,49.36
6/3/16,31.99,6.42,42.7,38.01,115.5,52.2,70.39,31.81,63.09,52.91,547.32,126.33,237.31,214.28,132.42,45.91,99.82,138.74,761.74,36.99,56.12,124.33,3087.17,21.64,6.07,16.45,9.47,87.62,15.66,6.46,9.19,4.4,2.14,494.31,63.81,22.68,85.15,55.77,34.4,78.14,130.51,13.75,119.52,135.59,129.7,127.31,71.72,148.94,147.51,64.66,58.02,185.59,833.58,51.47,97.39,38.81,74.32,29.48,33.18,38.46,30.7,20.05,43.18,62.33,1868.54,2099.13,4509.79,130.67,208.14,11.98,0.05,15.25,24.98,28.48,26.45,19.12,6.92,32.99,32.52,7,12.9,28.88,218.99,49.82
6/6/16,32.56,6.33,44.62,38.58,116.19,52.89,70.57,30.81,60.76,52.97,547.47,130.82,237.78,214.53,132.35,46.83,100.75,138.85,768.92,37.28,56.82,125.5,3124.79,23.97,6.44,17.44,9.45,88.58,15.43,6.58,9.63,4.45,2.26,504.16,59.54,21.54,86.59,56.29,34.64,78.67,131.1,14.23,121.76,136.89,129.63,128.61,72.11,149.84,149.18,65.43,59.59,188.76,838.21,51.81,98.1,39.14,75.69,29.66,33.14,38.04,31.39,20.31,42.98,62.16,1875.38,2109.41,4523.63,130.58,209.2,12,0.05,15.98,25.2,29.43,26.45,19.28,7.16,33.02,32.54,7.01,13.04,29.26,220.68,49.81
6/7/16,32.75,6.61,44.06,38.49,116.87,53.22,70.55,31.07,60.72,52.91,547.21,130.85,237.88,214.78,133.05,46.61,100.84,139.57,770.01,37.39,57.05,125.93,3132.33,23.29,6.43,17.25,9.64,89.94,15.36,6.47,9.74,4.42,2.18,514.93,58.7,21.52,86.49,56.13,34.55,79.24,131.57,14.6,121.07,135.69,128.86,128.71,71.66,148.88,148.52,65.02,58.54,187.79,832.57,51.78,98.5,38.84,76.08,29.68,33.18,38.81,31.78,20.25,44.3,63.44,1895.61,2112.13,4513.09,130.66,209.53,11.99,0.05,15.9,25.24,29.28,26.75,19.3,7.14,33.02,32.69,7.28,13.23,29.5,232.34,50.8
6/8/16,33.12,6.86,45.36,38.55,118.16,53.82,70.8,30.9,59.64,53.23,550.31,131.91,238.76,216.75,134.76,46.89,101.45,139.99,775.19,37.62,57.26,126.56,3148.16,23.07,6.52,17.38,9.43,90.02,15.07,6.73,9.79,4.45,2.11,513.89,59.23,21.73,86.41,56.74,34.96,80.98,133.5,15.26,122.19,139.12,131.17,130.38,71.91,149.55,148.8,65.11,58.61,187.39,836.56,51.72,98.41,38.99,77.36,29.85,33.41,38.88,32.19,20.48,43.7,63.14,1901.82,2119.12,4520.63,130.61,210.21,12.18,0.06,17.67,26.37,29.58,27.01,19.45,7.29,33.16,32.6,7.27,13.22,29.22,235.52,51.72
6/9/16,33.22,6.58,44.28,37.65,116.63,53.15,70.61,29.6,61.16,53.44,552.34,132.01,239.05,217.66,135.14,46.53,101.7,140.48,777.88,37.6,57.39,126.7,3140.97,22.66,6.43,16.85,9.31,89.9,14.66,6.56,9.26,4.44,2.17,511.3,59.06,22.01,84.78,56.3,35.02,81.03,133.05,14.77,120.75,139.4,129.25,129.99,71.79,149.09,147.65,64.66,56.9,187.74,834.58,51.3,99.11,38.76,76.42,29.78,32.44,38.3,31.99,19.96,43.5,61.68,1881.7,2115.48,4512.69,130.47,209.92,12.25,0.05,17.41,25.9,29.43,26.29,19.32,7.22,33.29,32.66,7.15,13.12,29.01,229.36,50.69
6/10/16,32.74,6.27,43.58,36.9,115.29,51.9,70.66,29.22,60.45,53.47,552.86,130.06,238.96,216.45,135.19,45.4,101.38,140.03,773.07,37.26,56.58,125.23,3100.38,21.23,6.3,15.6,8.96,89.22,13.38,6.31,8.78,4.38,2.02,501.15,56.99,21.41,83.47,55.94,35,79.55,130.83,14.05,120,137.97,128.08,128.02,71.22,147.61,145.31,63.53,55.6,186.15,827.01,51.16,98.3,38.45,75.3,29.58,32.01,37.52,31.86,19.38,42.16,60.94,1845.62,2096.07,4461.05,130.91,207.93,12.3,0.05,17.24,25.58,28.39,26.05,19.05,7.08,32.97,32.57,6.87,12.96,28.72,218.79,49.11
6/13/16,31.96,6.13,43.26,36.34,114.08,50.71,70.05,29.12,59.81,53.03,548.02,128.85,236.34,214.15,133.46,44.95,100.6,137.64,764.12,36.77,55.78,123.64,3055.84,20.77,6.06,15.23,8.88,89.82,13.63,5.74,9.06,4.38,2.03,499.63,61.83,22.88,83.01,55.7,34.45,77.95,130,13.28,118.67,136.83,126.5,126.35,70.65,146.47,144.03,63.08,54.67,184.09,820.92,49.83,96.82,38.33,74.51,29.38,31.38,37.47,29.13,19.16,41.38,60.2,1819.85,2079.06,4422.76,131.05,206.33,12.39,0.05,17.07,25.32,27.88,25.61,18.75,7.17,32.48,32.38,6.64,12.84,28.74,217.87,48.26
6/14/16,31.5,5.9,43.27,35.96,113.97,50.32,70.47,28.95,60.17,53.24,549.53,129.43,238.08,216,134.3,44.9,100.58,137.95,766.8,36.82,55.37,123.59,3054.13,20.51,5.91,15.13,8.66,89.67,13.28,5.51,8.77,4.32,1.97,499.38,59.24,21.86,83.07,55.84,34.7,78.01,129.84,13.32,119.04,136.61,127.37,126.54,70.76,146.71,144,63.83,54.43,185.08,821.68,49.52,96.93,38.54,74.15,29.98,32.26,37.12,28.68,19.67,41.15,59.97,1790.15,2075.32,4424.91,131.06,205.92,12.4,0.05,16.31,24.96,27.22,26.18,18.77,7.11,32.15,31.87,6.59,12.7,28.49,214.96,47.64
6/15/16,31.72,6.14,43.21,35.84,113.39,50.46,70.64,29.12,60.24,53.08,547.92,129.09,237.83,216.28,134.52,44.98,99.93,138.63,766.27,36.83,55.63,123.64,3052.6,21.07,6.01,14.93,8.6,89.4,13.5,5.62,8.91,4.21,1.98,497.71,58.28,21.48,82.54,55.68,34.5,77.81,129.93,13.24,119.4,136.63,126.56,126.16,70.27,145.82,143.33,63.34,54.67,184.95,815.98,49.38,96.62,38.15,74.35,30.12,32.28,37.98,28.84,20.39,41.65,60.89,1809.65,2071.5,4409.51,131.36,205.64,12.49,0.05,17.61,25.55,28.27,26.21,18.71,7.09,32.17,31.9,6.56,12.87,28.52,217.7,48.18
6/16/16,31.79,6.19,43.24,35.66,113.88,50.57,70.82,29.45,61.37,53.36,551.27,128.31,238.25,215.83,134.71,45.28,100.51,138.28,766.48,36.87,55.58,123.45,3051.5,21.23,6.03,14.67,8.47,90.45,13.5,5.74,8.84,4.24,1.97,496.65,58.99,21.75,83.01,57.08,34.46,77.66,131.59,13.11,121.11,138.02,128.69,126.55,70.52,146.24,143.23,63.4,54.79,186.43,818.8,50.08,97.02,38.35,74.27,30.4,32.08,37.95,28.61,20.37,41.4,60.18,1793.39,2077.99,4424.23,131.56,206.25,12.36,0.05,17.84,25.64,28.09,25.82,18.65,7.09,32.12,32.08,6.56,12.98,28.68,217.93,48.35
6/17/16,32.18,6.34,42.7,36.16,113.8,50.7,70.47,30.08,61.1,53.14,548.77,128.75,235.96,213.42,133.21,47.24,100.59,137.52,764.26,36.72,55.64,123.41,3041.28,21.32,6.02,14.8,8.37,89.95,14.3,5.77,9.05,4.09,2.05,500.82,60.19,23.65,82.15,55.48,33.94,77.43,131.65,13.02,120.58,137.06,129.5,125.75,69.79,144.58,140.65,62.45,53.34,186.54,809.83,49.82,94.82,39.38,75.21,30.36,32.01,38.5,28.74,20.82,42.14,60.85,1813.8,2071.22,4374.38,131.14,205.48,12.52,0.05,17.95,25.21,28.66,25.93,18.87,6.85,32.22,32.14,6.76,13.12,28.88,215.47,48.69
6/20/16,32.84,6.51,43.74,36.34,115.02,51.36,70.62,30.16,61.17,53.31,549.99,131.66,237.03,214.26,133.35,48.3,101.09,139.43,771.32,37.08,56.11,124.55,3072.84,21.88,6.18,15.07,8.38,90.35,14.75,5.97,9.53,4,2.07,505.1,59.71,24.21,82.49,55.73,34.22,78.57,132.03,13.19,121.81,137.88,127.84,127.19,70.23,145.58,141.75,62.85,54.13,189.28,814.77,49.76,94.59,39.43,75.7,30.59,32.61,39.05,29.39,21.42,43.01,61.37,1862.8,2083.25,4400.16,130.73,206.81,12.45,0.05,18.27,25.94,29.19,25.89,18.85,7.03,32.65,32.39,7.04,13.27,29.3,219.7,49.53
6/21/16,32.83,6.44,43.6,36.16,115.99,51.13,70.97,29.84,62.06,53.45,551.65,130.44,236.94,213.95,133.14,47.8,100.96,137.93,769.18,37.06,55.99,124.25,3068.69,21.19,6.23,14.91,8.41,90.76,14.91,5.92,9.28,4.13,2.03,510.44,60.99,24.76,81.3,55.84,34.46,78.75,130.76,13.22,120.57,137.56,127.79,127.17,69.98,145.07,140.51,62.06,53.16,189.45,812.47,50.87,95.39,39.69,75.76,30.7,32.53,40.06,28.79,21.23,42.6,61.26,1863.78,2088.9,4413.4,130.56,207.39,12.21,0.05,17.37,25.25,29.49,25.58,18.79,7.03,32.72,32.59,7.06,13.08,29.16,219.61,49.59
6/22/16,32.51,6.52,43.91,36.09,115.59,51.29,71.26,29.83,62.56,53.48,551.62,130.69,236.56,213.99,133.15,47.56,100.74,137.32,767.65,37.02,56.03,124.08,3058.23,21.88,5.9,15.01,8.58,90.4,14.74,5.77,9.15,4.24,1.98,507.41,61.41,25.48,81.95,56.62,34.19,79.3,128.05,13.38,119.64,137.27,127.9,127.21,70.19,145.51,140.84,62.29,53.27,187.06,815.16,50.67,95.04,39.71,75.7,30.54,32.54,39.94,28.78,21.17,42.17,61.08,1860.43,2085.45,4404.73,130.66,207.05,12.2,0.05,17.09,24.92,29.58,27.25,18.94,7.02,32.73,32.53,6.92,13.04,28.97,196.66,49.57
